CARACTERÍSTICAS ESCOLA CÓDIGO DA ENTIDADE,NOME DA ENTIDADE,SIGLA DA UF,MUNICÍPIO,DEPENDÊNCIA ADMINISTRATIVA,LOCALIZAÇÃO,NÚMERO DE ALUNOS NO CENSO,PORTE DA ESCOLA,NÚMERO DE PARTICIPANTES NO ENEM,TAXA DE PARTICPAÇÃO,NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS,INDICADORES INDICADOR DE PERMANENCIA NA ESCOLA,INDICADOR NÍVEL SOCIOECONÔMICO,FAIXA - INDICADOR DE FORMAÇÃO DOCENTE,INDICADOR DE FORMAÇÃO DOCENTE,TAXA DE APROVAÇÃO,TAXA DE REPROVAÇÃO,TAXA DE ABANDONO,"DESEMPENHO  LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA",MÉDIA,Percentual alunos NÍVEL 1,Percentual alunos NÍVEL 2,Percentual alunos NÍVEL 3,Percentual alunos NÍVEL 4,Percentual alunos NÍVEL 5
2.7016269E7,CENTRO EDUCACIONAL SANTA CECILIA,AL,ARAPIRACA,Privada,Urbana,29.0,De 1 a 30 alunos,28.0,96.55172413793103,0.0,De 60% a 80%,Alto,Até 50%,46.2,89.9,10.1,0.0,,523.0464285714286,3.571428571428571,64.28571428571429,32.142857142857146,0.0,0.0
2.7016315E7,ESCOLA DE EDUCACAO BASICA SANTA CATARINA,AL,ARAPIRACA,Privada,Urbana,85.0,De 61 a 90 alunos,79.0,92.94117647058823,0.0,De 60% a 80%,Alto,Até 50%,40.0,92.0,8.0,0.0,603.7,553.426582278481,5.063291139240507,40.50632911392405,53.16455696202531,1.2658227848101267,0.0
2.7016439E7,COLEGIO NOSSA SENHORA ROSA MISTICA,AL,ARAPIRACA,Privada,Urbana,110.0,Mais que 90 alunos,102.0,92.72727272727272,0.0,De 60% a 80%,Alto,Maior que 50%,54.1,96.6,3.4,0.0,616.19,555.307843137255,3.9215686274509802,37.254901960784316,57.84313725490197,0.9803921568627451,0.0
2.7017028E7,COLEGIO PROF D0MINGOS RODRIGUES,AL,ARAPIRACA,Privada,Urbana,33.0,De 31 a 60 alunos,29.0,87.87878787878788,1.0,De 60% a 80%,Alto,Até 50%,33.3,94.7,2.6,2.7,,524.4827586206897,10.344827586206897,51.724137931034484,37.93103448275862,0.0,0.0
2.7214869E7,EXITO COLEGIO,AL,ARAPIRACA,Privada,Urbana,41.0,De 31 a 60 alunos,40.0,97.5609756097561,1.0,80% ou mais,Médio Alto,Até 50%,43.3,92.0,8.0,0.0,574.8766666666668,552.0975000000001,7.5,32.5,55.00000000000001,5.0,0.0
2.7224821E7,ALTERNATIVA ESCOLA DE EDUCACAO BASICA,AL,ARAPIRACA,Privada,Urbana,40.0,De 31 a 60 alunos,33.0,82.5,0.0,De 60% a 80%,Alto,Até 50%,39.6,81.5,18.5,0.0,539.6266666666667,532.3818181818183,3.0303030303030303,60.60606060606061,36.36363636363637,0.0,0.0
2.7226514E7,EDUCANDARIO SAO LUCAS,AL,ARAPIRACA,Privada,Urbana,36.0,De 31 a 60 alunos,32.0,88.88888888888889,0.0,De 40% a 60%,Médio Alto,Até 50%,30.8,92.3,5.5,2.2,496.04,487.27500000000003,15.625,75.0,9.375,0.0,0.0
2.7227189E7,COLEGIO DE EDUCACAO BASICA SANTA ESMERALDA,AL,ARAPIRACA,Privada,Urbana,33.0,De 31 a 60 alunos,33.0,100.0,0.0,80% ou mais,Médio Alto,Até 50%,33.3,92.1,7.2,0.7,574.9733333333334,567.1575757575757,0.0,27.27272727272727,72.72727272727273,0.0,0.0
2.7235009E7,ESCOLA SANTA AFRA,AL,ARAPIRACA,Privada,Urbana,38.0,De 31 a 60 alunos,35.0,92.10526315789474,0.0,De 60% a 80%,Médio Alto,Até 50%,38.5,94.5,1.8,3.7,538.62,520.6228571428571,17.142857142857142,45.714285714285715,37.142857142857146,0.0,0.0
2.7258009E7,COLEGIO MULTIVISAO,AL,ARAPIRACA,Privada,Urbana,21.0,De 1 a 30 alunos,20.0,95.23809523809523,0.0,80% ou mais,Muito Alto,Maior que 50%,51.7,83.5,14.9,1.6,,557.595,10.0,30.0,60.0,0.0,0.0
2.704159E7,ESCOLA CENECISTA DOUTOR JOAO EVANGELISTA TENORIO,AL,BOCA DA MATA,Privada,Urbana,53.0,De 31 a 60 alunos,42.0,79.24528301886792,0.0,80% ou mais,Médio,Até 50%,31.2,91.7,5.1,3.2,552.9333333333333,520.8880952380953,16.666666666666664,54.761904761904766,28.57142857142857,0.0,0.0
2.7216748E7,COLEGIO SAO MATEUS,AL,BOCA DA MATA,Privada,Urbana,26.0,De 1 a 30 alunos,26.0,100.0,0.0,80% ou mais,Alto,Até 50%,50.0,97.3,2.7,0.0,,548.6576923076923,7.6923076923076925,34.61538461538461,53.84615384615385,3.8461538461538463,0.0
2.702637E7,ESCOLA ESTADUAL JUVENAL LOPES F DE OMENA,AL,BRANQUINHA,Estadual,Urbana,84.0,De 61 a 90 alunos,48.0,57.14285714285714,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,60.2,95.2,1.1,3.7,484.02666666666664,447.18333333333334,52.083333333333336,43.75,4.166666666666666,0.0,0.0
2.7042138E7,COLEGIO RECANTO FELIZ,AL,CAMPO ALEGRE,Privada,Urbana,10.0,De 1 a 30 alunos,10.0,100.0,0.0,80% ou mais,Sem informação,Até 50%,14.3,100.0,0.0,0.0,,513.27,0.0,90.0,10.0,0.0,0.0
2.7022277E7,ESCOLA ESTADUAL IZIDRO TEIXEIRA,AL,CHA PRETA,Estadual,Urbana,82.0,De 61 a 90 alunos,60.0,73.17073170731707,0.0,80% ou mais,Baixo,Até 50%,35.6,90.9,4.4,4.7,503.22333333333336,454.21666666666664,55.00000000000001,40.0,5.0,0.0,0.0
2.7017702E7,ESCOLA ESTADUAL ALVARO PAES,AL,COITE DO NOIA,Estadual,Urbana,160.0,Mais que 90 alunos,86.0,53.75,0.0,80% ou mais,Médio Baixo,Até 50%,37.0,79.2,9.5,11.3,548.2133333333334,484.74883720930234,27.906976744186046,56.97674418604651,15.11627906976744,0.0,0.0
2.7042251E7,ESCOLA ESTADUAL INACIO DE CARVALHO,AL,CORURIPE,Estadual,Urbana,139.0,Mais que 90 alunos,73.0,52.51798561151079,0.0,80% ou mais,Médio Baixo,Maior que 50%,58.3,80.8,9.0,10.2,539.1066666666667,484.5589041095891,31.506849315068493,56.16438356164384,12.32876712328767,0.0,0.0
2.7224392E7,CENTRO EDUCACIONAL DE CORURIPE,AL,CORURIPE,Privada,Urbana,22.0,De 1 a 30 alunos,20.0,90.9090909090909,0.0,De 60% a 80%,Médio Alto,Até 50%,38.5,100.0,0.0,0.0,,519.375,10.0,75.0,15.0,0.0,0.0
2.7003213E7,ESCOLA ESTADUAL WATSON CLEMENTINO DE GUSMAO SILVA,AL,DELMIRO GOUVEIA,Estadual,Urbana,65.0,De 61 a 90 alunos,36.0,55.38461538461539,0.0,80% ou mais,Médio Baixo,Maior que 50%,70.7,40.9,35.7,23.4,489.35333333333335,471.0666666666667,36.11111111111111,55.55555555555556,8.333333333333332,0.0,0.0
2.7003221E7,ESCOLA ESTADUAL LUIZ AUGUSTO DE A MENEZES,AL,DELMIRO GOUVEIA,Estadual,Urbana,264.0,Mais que 90 alunos,180.0,68.18181818181817,0.0,80% ou mais,Médio Baixo,Até 50%,39.9,80.5,6.1,13.4,564.4166666666666,486.0766666666666,24.444444444444443,61.111111111111114,14.444444444444443,0.0,0.0
2.7003175E7,ESCOLA CENECISTA VICENTE DE MENEZES,AL,DELMIRO GOUVEIA,Privada,Urbana,26.0,De 1 a 30 alunos,23.0,88.46153846153845,0.0,80% ou mais,Médio,Até 50%,23.1,96.2,2.5,1.3,,540.991304347826,4.3478260869565215,52.17391304347826,43.47826086956522,0.0,0.0
2.7218279E7,ESCOLA CRISTO REI,AL,DELMIRO GOUVEIA,Privada,Urbana,26.0,De 1 a 30 alunos,26.0,100.0,0.0,De 60% a 80%,Médio Alto,Até 50%,18.2,92.9,5.9,1.2,,519.6884615384615,11.538461538461538,50.0,38.46153846153847,0.0,0.0
2.722614E7,ESCOLA TEOREMA - ENSINO FUNDAMENTAL E MEDIO,AL,DELMIRO GOUVEIA,Privada,Urbana,16.0,De 1 a 30 alunos,16.0,100.0,0.0,80% ou mais,Alto,Até 50%,31.7,100.0,0.0,0.0,,518.31875,0.0,75.0,25.0,0.0,0.0
2.701835E7,ESCOLA ESTADUAL MANOEL LEANDRO DE LIRA,AL,FEIRA GRANDE,Estadual,Urbana,168.0,Mais que 90 alunos,88.0,52.38095238095239,5.0,80% ou mais,Baixo,Maior que 50%,59.3,72.7,16.4,10.9,531.07,467.46590909090907,38.63636363636363,55.68181818181818,5.681818181818182,0.0,0.0
2.7018997E7,ESCOLA ESTADUAL J ENOQUE DE BARROS,AL,GIRAU DO PONCIANO,Estadual,Rural,250.0,Mais que 90 alunos,137.0,54.800000000000004,1.0,80% ou mais,Baixo,Até 50%,28.1,80.2,6.1,13.7,529.56,449.4985401459855,49.63503649635037,45.25547445255474,5.109489051094891,0.0,0.0
2.722653E7,COOPERATIVA EDUCACIONAL DE GIRAU DO PONCIANO - LTDA,AL,GIRAU DO PONCIANO,Privada,Urbana,32.0,De 31 a 60 alunos,28.0,87.5,0.0,80% ou mais,Médio Baixo,Até 50%,7.7,80.4,17.9,1.7,,507.3392857142858,14.285714285714285,64.28571428571429,21.428571428571427,0.0,0.0
2.7371018E7,ESCOLA ESPECIALIZADA SAO JOSE,AL,IBATEGUARA,Privada,Urbana,13.0,De 1 a 30 alunos,13.0,100.0,0.0,De 60% a 80%,Médio,Até 50%,33.3,97.8,2.2,0.0,,484.4692307692308,15.384615384615385,76.92307692307693,7.6923076923076925,0.0,0.0
2.7009998E7,ESCOLA ESTADUAL DE JARAMATAIA,AL,JARAMATAIA,Estadual,Urbana,45.0,De 31 a 60 alunos,30.0,66.66666666666666,0.0,De 60% a 80%,Baixo,Até 50%,25.0,68.0,14.0,18.0,456.03,456.03000000000003,40.0,50.0,10.0,0.0,0.0
2.7029336E7,ESCOLA ESTADUAL DELMO FERREIRA DA SILVA,AL,JUNDIA,Estadual,Urbana,52.0,De 31 a 60 alunos,33.0,63.46153846153846,0.0,80% ou mais,Médio Baixo,Maior que 50%,58.5,92.8,5.4,1.8,460.9933333333334,450.32424242424247,57.57575757575758,33.33333333333333,9.090909090909092,0.0,0.0
2.7043436E7,ESCOLA ESTADUAL PADRE AURELIO GOIS,AL,JUNQUEIRO,Estadual,Urbana,297.0,Mais que 90 alunos,204.0,68.68686868686868,7.0,80% ou mais,Médio Baixo,Maior que 50%,55.4,72.7,16.8,10.5,575.6200000000001,484.52843137254905,27.941176470588236,57.84313725490197,13.725490196078432,0.49019607843137253,0.0
2.7019608E7,ESCOLA ESTADUAL N SRA DA CONCEICAO,AL,LAGOA DA CANOA,Estadual,Urbana,198.0,Mais que 90 alunos,112.0,56.56565656565656,0.0,80% ou mais,Baixo,Até 50%,46.4,54.3,22.3,23.4,532.1,457.29374999999993,44.642857142857146,49.107142857142854,6.25,0.0,0.0
2.7034836E7,ESCOLA ESTADUAL PROFESSOR THEOTONIO VILELA BRANDAO,AL,MACEIO,Estadual,Urbana,336.0,Mais que 90 alunos,199.0,59.226190476190474,0.0,De 40% a 60%,Médio Baixo,Até 50%,49.8,61.9,7.8,30.3,566.2166666666667,477.97336683417086,33.165829145728644,54.773869346733676,12.060301507537687,0.0,0.0
2.7034852E7,ESCOLA ESTADUAL PROFº BENEDITO MORAES,AL,MACEIO,Estadual,Urbana,71.0,De 61 a 90 alunos,55.0,77.46478873239437,0.0,De 60% a 80%,Médio,Maior que 50%,84.8,74.4,9.8,15.8,525.67,482.8709090909091,23.636363636363637,65.45454545454545,10.909090909090908,0.0,0.0
2.7034887E7,ESCOLA ESTADUAL PROFESSOR AFRANIO LAGES,AL,MACEIO,Estadual,Urbana,126.0,Mais que 90 alunos,94.0,74.60317460317461,0.0,De 60% a 80%,Médio,Maior que 50%,60.7,71.5,20.0,8.5,539.9766666666667,481.4457446808511,25.53191489361702,68.08510638297872,6.382978723404255,0.0,0.0
2.7034917E7,ESCOLA ESTADUAL NOSSA SRª DO BOM CONSELHO,AL,MACEIO,Estadual,Urbana,94.0,Mais que 90 alunos,53.0,56.38297872340425,0.0,De 60% a 80%,Médio,Maior que 50%,60.4,75.8,11.5,12.7,508.6633333333333,471.2245283018868,30.18867924528302,64.15094339622641,5.660377358490567,0.0,0.0
2.7035573E7,ESCOLA ESTADUAL DR EDSON DOS SANTOS BERNARDES,AL,MACEIO,Estadual,Urbana,58.0,De 31 a 60 alunos,34.0,58.620689655172406,0.0,De 60% a 80%,Médio Baixo,Até 50%,48.5,79.6,10.0,10.4,497.59000000000003,485.72058823529414,14.705882352941178,70.58823529411765,14.705882352941178,0.0,0.0
2.7035697E7,ESCOLA ESTADUAL CAMPOS TEIXEIRA,AL,MACEIO,Estadual,Urbana,76.0,De 61 a 90 alunos,56.0,73.68421052631578,0.0,De 60% a 80%,Médio,Maior que 50%,69.1,84.4,8.7,6.9,518.9566666666667,470.98750000000007,35.714285714285715,57.14285714285714,7.142857142857142,0.0,0.0
2.7035786E7,ESCOLA ESTADUAL ONELIA CAMPELO,AL,MACEIO,Estadual,Urbana,72.0,De 61 a 90 alunos,50.0,69.44444444444444,0.0,80% ou mais,Médio,Maior que 50%,64.1,77.8,5.7,16.5,532.9599999999999,500.574,14.000000000000002,72.0,14.000000000000002,0.0,0.0
2.703584E7,ESCOLA ESTADUAL PROFª GUIOMAR DE ALMEIDA PEIXOTO,AL,MACEIO,Estadual,Urbana,20.0,De 1 a 30 alunos,12.0,60.0,0.0,De 60% a 80%,Médio Baixo,Até 50%,48.9,0.0,0.0,100.0,,500.7166666666667,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0
2.7035875E7,ESCOLA ESTADUAL DOM OTAVIO BARBOSA AGUIAR,AL,MACEIO,Estadual,Urbana,157.0,Mais que 90 alunos,82.0,52.22929936305732,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,78.4,70.1,6.6,23.3,517.7466666666667,456.9292682926829,45.1219512195122,48.78048780487805,6.097560975609756,0.0,0.0
2.7035948E7,ESCOLA ESTADUAL DR FERNANDES LIMA,AL,MACEIO,Estadual,Urbana,36.0,De 31 a 60 alunos,29.0,80.55555555555556,0.0,De 40% a 60%,Médio,Até 50%,47.1,67.9,24.3,7.8,,493.66896551724136,27.586206896551722,55.172413793103445,17.24137931034483,0.0,0.0
2.703598E7,ESCOLA ESTADUAL PROFESSORA MIRAN MARROQUIM DE QUINTELLA CAVALCANTE,AL,MACEIO,Estadual,Urbana,29.0,De 1 a 30 alunos,18.0,62.06896551724138,0.0,80% ou mais,Médio Baixo,Maior que 50%,68.8,68.0,13.4,18.6,,508.0222222222222,11.11111111111111,72.22222222222221,16.666666666666664,0.0,0.0
2.7036022E7,ESCOLA ESTADUAL PROFESSORA IRENE GARRIDO,AL,MACEIO,Estadual,Urbana,273.0,Mais que 90 alunos,160.0,58.60805860805861,0.0,De 60% a 80%,Médio,Maior que 50%,85.5,70.0,7.0,23.0,548.9766666666667,478.21375,28.749999999999996,65.625,5.625,0.0,0.0
2.7036561E7,ESCOLA ESTADUAL DRª EUNICE DE LEMOS CAMPOS,AL,MACEIO,Estadual,Urbana,246.0,Mais que 90 alunos,124.0,50.40650406504065,0.0,De 60% a 80%,Médio,Maior que 50%,82.8,60.3,12.9,26.8,550.5166666666667,478.93387096774194,32.25806451612903,57.25806451612904,10.483870967741936,0.0,0.0
2.703665E7,ESCOLA ESTADUAL ALBERTO TORRES,AL,MACEIO,Estadual,Urbana,67.0,De 61 a 90 alunos,45.0,67.16417910447761,0.0,De 60% a 80%,Médio,Maior que 50%,57.1,96.1,3.9,0.0,515.15,482.19555555555553,26.666666666666668,62.22222222222222,11.11111111111111,0.0,0.0
2.7036677E7,ESCOLA ESTADUAL PADRE CABRAL,AL,MACEIO,Estadual,Urbana,59.0,De 31 a 60 alunos,41.0,69.49152542372882,0.0,80% ou mais,Médio Baixo,Maior que 50%,63.6,82.7,0.8,16.5,498.64000000000004,471.73658536585367,43.90243902439025,39.02439024390244,17.073170731707318,0.0,0.0
2.7036685E7,ESCOLA ESTADUAL PROF ROSALVO LOBO,AL,MACEIO,Estadual,Urbana,38.0,De 31 a 60 alunos,29.0,76.31578947368422,0.0,De 60% a 80%,Médio,Maior que 50%,81.8,86.6,2.2,11.2,,457.5241379310345,44.827586206896555,55.172413793103445,0.0,0.0,0.0
2.7036707E7,ESCOLA ESTADUAL PROF EDUARDO ALMEIDA DA SILVA,AL,MACEIO,Estadual,Urbana,40.0,De 31 a 60 alunos,20.0,50.0,0.0,De 40% a 60%,Médio Baixo,Maior que 50%,57.4,63.7,4.1,32.2,,475.465,25.0,70.0,5.0,0.0,0.0
2.7036782E7,ESCOLA ESTADUAL MOREIRA E SILVA,AL,MACEIO,Estadual,Urbana,515.0,Mais que 90 alunos,305.0,59.22330097087378,0.0,De 40% a 60%,Médio Baixo,Maior que 50%,60.0,58.5,14.9,26.6,581.1166666666667,485.51470588235304,27.86885245901639,58.36065573770492,13.442622950819672,0.32786885245901637,0.0
2.703696E7,ESCOLA ESTADUAL PRINCESA ISABEL,AL,MACEIO,Estadual,Urbana,114.0,Mais que 90 alunos,73.0,64.03508771929825,0.0,De 40% a 60%,Médio,Maior que 50%,76.1,79.1,20.1,0.8,536.5966666666667,479.95205479452056,28.767123287671232,61.64383561643836,9.58904109589041,0.0,0.0
2.7036987E7,ESCOLA ESTADUAL PROF JOSE DA SILVEIRA CAMERINO,AL,MACEIO,Estadual,Urbana,37.0,De 31 a 60 alunos,30.0,81.08108108108108,0.0,80% ou mais,Médio,Até 50%,48.6,77.1,11.9,11.0,493.0866666666667,493.0866666666667,30.0,60.0,10.0,0.0,0.0
2.7037037E7,ESCOLA ESTADUAL PROFESSOR THEONILO GAMA,AL,MACEIO,Estadual,Urbana,85.0,De 61 a 90 alunos,62.0,72.94117647058823,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,69.7,68.4,13.4,18.2,527.0833333333334,475.9241935483871,29.03225806451613,59.67741935483871,11.29032258064516,0.0,0.0
2.7037053E7,ESCOLA ESTADUAL PROFESSORA MARGAREZ MARIA SANTOS LACET,AL,MACEIO,Estadual,Urbana,104.0,Mais que 90 alunos,67.0,64.42307692307693,0.0,De 60% a 80%,Médio,Maior que 50%,86.1,76.2,9.0,14.8,534.58,478.19402985074623,32.83582089552239,50.74626865671642,16.417910447761194,0.0,0.0
2.7037088E7,ESCOLA ESTADUAL ROMEU DE AVELAR,AL,MACEIO,Estadual,Urbana,82.0,De 61 a 90 alunos,55.0,67.07317073170732,0.0,80% ou mais,Médio,Maior que 50%,69.1,82.4,5.8,11.8,521.7633333333333,473.86727272727273,34.54545454545455,54.54545454545454,10.909090909090908,0.0,0.0
2.7038483E7,ESCOLA ESTADUAL OVIDIO EDGAR DE ALBUQUERQUE,AL,MACEIO,Estadual,Urbana,52.0,De 31 a 60 alunos,33.0,63.46153846153846,1.0,De 60% a 80%,Médio,Até 50%,34.5,79.8,5.2,15.0,506.24,491.75454545454545,21.21212121212121,63.63636363636363,15.151515151515152,0.0,0.0
2.7038629E7,ESCOLA ESTADUAL ROSALVO RIBEIRO,AL,MACEIO,Estadual,Urbana,68.0,De 61 a 90 alunos,47.0,69.11764705882352,0.0,80% ou mais,Médio,Maior que 50%,57.3,76.8,10.6,12.6,514.0600000000001,477.3255319148936,31.914893617021278,57.446808510638306,10.638297872340425,0.0,0.0
2.7038637E7,ESCOLA ESTADUAL TAVARES BASTOS,AL,MACEIO,Estadual,Urbana,41.0,De 31 a 60 alunos,21.0,51.21951219512195,2.0,De 60% a 80%,Médio,Maior que 50%,59.7,95.7,2.6,1.7,,487.6190476190476,28.57142857142857,57.14285714285714,14.285714285714285,0.0,0.0
2.7038734E7,ESC ESTADUAL PROF EDMILSON DE VASCONCELOS PONTES,AL,MACEIO,Estadual,Urbana,32.0,De 31 a 60 alunos,17.0,53.125,0.0,De 60% a 80%,Médio,Até 50%,50.0,67.5,7.1,25.4,,451.83529411764704,41.17647058823529,52.94117647058824,5.88235294117647,0.0,0.0
2.7220044E7,COLEGIO TIRADENTES POLICIA MILITAR,AL,MACEIO,Estadual,Urbana,74.0,De 61 a 90 alunos,69.0,93.24324324324324,0.0,De 60% a 80%,Alto,Até 50%,44.3,65.0,35.0,0.0,565.1700000000001,522.972463768116,10.144927536231885,59.42028985507246,30.434782608695656,0.0,0.0
2.7225569E7,ESCOLA ESTADUAL MARIA DAS GRACAS DE SA TEIXEIRA,AL,MACEIO,Estadual,Urbana,110.0,Mais que 90 alunos,59.0,53.63636363636364,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,55.5,84.6,14.0,1.4,519.64,474.3677966101695,28.8135593220339,62.71186440677966,8.47457627118644,0.0,0.0
2.7225674E7,ESCOLA ESTADUAL MARIA SALETE GUSMAO DE ARAUJO,AL,MACEIO,Estadual,Urbana,211.0,Mais que 90 alunos,120.0,56.872037914691944,0.0,80% ou mais,Médio,Maior que 50%,56.0,69.5,12.4,18.1,543.0466666666667,466.6487603305785,40.0,54.166666666666664,5.833333333333333,0.0,0.0
2.7225968E7,ESCOLA ESTADUAL GERALDO MELO DOS SANTOS,AL,MACEIO,Estadual,Urbana,119.0,Mais que 90 alunos,80.0,67.22689075630252,0.0,80% ou mais,Médio Baixo,Até 50%,47.3,72.6,20.3,7.1,542.0600000000001,490.20124999999996,22.5,68.75,8.75,0.0,0.0
2.7226271E7,ESCOLA ESTADUAL PROFª BENEDITA DE CASTRO LIMA,AL,MACEIO,Estadual,Urbana,251.0,Mais que 90 alunos,147.0,58.56573705179283,0.0,80% ou mais,Médio Baixo,Maior que 50%,71.2,82.8,8.8,8.4,545.27,466.22380952380956,37.41496598639456,55.10204081632652,7.482993197278912,0.0,0.0
2.722693E7,ESCOLA EST PROF GILVANA ATAIDE CAVALCANTE CABRAL,AL,MACEIO,Estadual,Urbana,233.0,Mais que 90 alunos,140.0,60.08583690987125,0.0,80% ou mais,Médio,Maior que 50%,78.8,74.6,9.0,16.4,561.9300000000001,486.3578571428572,25.71428571428571,62.857142857142854,11.428571428571429,0.0,0.0
2.7235807E7,ESCOLA ESTADUAL MARIA IVONE SANTOS DE OLIVEIRA,AL,MACEIO,Estadual,Urbana,43.0,De 31 a 60 alunos,33.0,76.74418604651163,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,77.9,63.2,18.4,18.4,524.2900000000001,516.9727272727272,6.0606060606060606,75.75757575757575,18.181818181818183,0.0,0.0
2.7037223E7,INSTITUTO FEDERAL DE ALAGOAS-CAMPUS MACEIO,AL,MACEIO,Federal,Urbana,379.0,Mais que 90 alunos,286.0,75.46174142480211,0.0,80% ou mais,Médio,Maior que 50%,77.2,76.5,23.2,0.3,624.5133333333334,541.6828671328672,4.895104895104895,48.95104895104895,45.10489510489511,1.048951048951049,0.0
2.7034585E7,CENTRO DE ESTUDOS PSICOPEDAGOGICOS LTDA,AL,MACEIO,Privada,Urbana,27.0,De 1 a 30 alunos,27.0,100.0,0.0,80% ou mais,Muito Alto,Maior que 50%,59.5,100.0,0.0,0.0,,580.9851851851852,7.4074074074074066,11.11111111111111,77.77777777777779,3.7037037037037033,0.0
2.703478E7,COLEGIO ATHENEU,AL,MACEIO,Privada,Urbana,123.0,Mais que 90 alunos,113.0,91.869918699187,0.0,De 60% a 80%,Médio Alto,Maior que 50%,64.1,93.3,6.7,0.0,588.5400000000001,529.941592920354,7.964601769911504,51.32743362831859,40.707964601769916,0.0,0.0
2.7034844E7,COLEGIO DE SAO JOSE,AL,MACEIO,Privada,Urbana,59.0,De 31 a 60 alunos,53.0,89.83050847457628,0.0,80% ou mais,Alto,Maior que 50%,60.5,96.0,4.0,0.0,589.39,555.2075471698113,1.8867924528301887,45.28301886792453,52.83018867924528,0.0,0.0
2.7034895E7,COLEGIO MARISTA DE MACEIO,AL,MACEIO,Privada,Urbana,68.0,De 61 a 90 alunos,65.0,95.58823529411765,5.0,80% ou mais,Muito Alto,Maior que 50%,73.5,96.4,3.6,0.0,599.09,551.0753846153847,4.615384615384616,38.46153846153847,55.38461538461539,1.5384615384615385,0.0
2.7034909E7,COLEGIO MONSENHOR LUIS BARBOSA,AL,MACEIO,Privada,Urbana,29.0,De 1 a 30 alunos,25.0,86.20689655172413,0.0,De 60% a 80%,Alto,Maior que 50%,89.2,88.2,11.8,0.0,,520.772,16.0,44.0,40.0,0.0,0.0
2.7034976E7,COLEGIO SANTISSIMO SACRAMENTO,AL,MACEIO,Privada,Urbana,23.0,De 1 a 30 alunos,22.0,95.65217391304348,0.0,De 60% a 80%,Muito Alto,Maior que 50%,69.0,92.5,6.5,1.0,,573.6272727272727,0.0,22.727272727272727,77.27272727272727,0.0,0.0
2.7035E7,COLEGIO SANTA MADALENA SOFIA,AL,MACEIO,Privada,Urbana,184.0,Mais que 90 alunos,165.0,89.67391304347827,0.0,80% ou mais,Muito Alto,Maior que 50%,51.7,94.6,5.2,0.2,642.2066666666667,578.189156626506,1.8181818181818181,21.21212121212121,72.12121212121212,4.848484848484849,0.0
2.7035018E7,COLEGIO ANCHIETA,AL,MACEIO,Privada,Urbana,55.0,De 31 a 60 alunos,49.0,89.0909090909091,0.0,De 40% a 60%,Muito Alto,Maior que 50%,62.2,89.3,10.2,0.5,580.1833333333333,545.4020408163266,8.16326530612245,40.816326530612244,48.97959183673469,2.0408163265306123,0.0
2.7035514E7,COLEGIO SANTA TEREZA,AL,MACEIO,Privada,Urbana,51.0,De 31 a 60 alunos,51.0,100.0,0.0,80% ou mais,Alto,Maior que 50%,76.9,90.5,8.2,1.3,550.09,517.5470588235294,13.725490196078432,62.745098039215684,23.52941176470588,0.0,0.0
2.7035816E7,ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO,AL,MACEIO,Privada,Urbana,76.0,De 61 a 90 alunos,72.0,94.73684210526315,0.0,80% ou mais,Médio Alto,Maior que 50%,84.6,96.6,3.4,0.0,573.7666666666667,517.7430555555555,12.5,51.388888888888886,36.11111111111111,0.0,0.0
2.703651E7,ESCOLA DIOGENES JUCA BERNARDES,AL,MACEIO,Privada,Urbana,37.0,De 31 a 60 alunos,29.0,78.37837837837837,0.0,De 20% a 40%,Alto,Até 50%,46.2,84.8,12.0,3.2,,492.11034482758623,20.689655172413794,68.96551724137932,10.344827586206897,0.0,0.0
2.7036766E7,COLEGIO MARECHAL FLORIANO PEIXOTO,AL,MACEIO,Privada,Urbana,119.0,Mais que 90 alunos,90.0,75.63025210084034,0.0,De 60% a 80%,Médio,Até 50%,38.9,91.9,4.5,3.6,556.0366666666667,492.17,23.333333333333332,58.88888888888889,17.77777777777778,0.0,0.0
2.703738E7,COLEGIO DINAMICO,AL,MACEIO,Privada,Urbana,109.0,Mais que 90 alunos,94.0,86.23853211009175,0.0,De 60% a 80%,Alto,Maior que 50%,51.3,97.6,2.4,0.0,592.7,531.490425531915,4.25531914893617,62.76595744680851,31.914893617021278,1.0638297872340425,0.0
2.7037711E7,ESCOLA DE ENSINO FUND EVANG BATISTA DE BEBEDOURO,AL,MACEIO,Privada,Urbana,12.0,De 1 a 30 alunos,11.0,91.66666666666666,0.0,De 60% a 80%,Médio Alto,Até 50%,46.2,92.1,3.9,4.0,,515.9727272727273,9.090909090909092,72.72727272727273,18.181818181818183,0.0,0.0
