CARACTERÍSTICAS ESCOLA CÓDIGO DA ENTIDADE,NOME DA ENTIDADE,SIGLA DA UF,MUNICÍPIO,DEPENDÊNCIA ADMINISTRATIVA,LOCALIZAÇÃO,NÚMERO DE ALUNOS NO CENSO,PORTE DA ESCOLA,NÚMERO DE PARTICIPANTES NO ENEM,TAXA DE PARTICPAÇÃO,NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS,INDICADORES INDICADOR DE PERMANENCIA NA ESCOLA,INDICADOR NÍVEL SOCIOECONÔMICO,FAIXA - INDICADOR DE FORMAÇÃO DOCENTE,INDICADOR DE FORMAÇÃO DOCENTE,TAXA DE APROVAÇÃO,TAXA DE REPROVAÇÃO,TAXA DE ABANDONO,DESEMPENHO  CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA,MÉDIA,Percentual alunos NÍVEL 1,Percentual alunos NÍVEL 2,Percentual alunos NÍVEL 3,Percentual alunos NÍVEL 4,Percentual alunos NÍVEL 5
2.7016315E7,ESCOLA DE EDUCACAO BASICA SANTA CATARINA,AL,ARAPIRACA,Privada,Urbana,85.0,De 61 a 90 alunos,79.0,92.94117647058823,0.0,De 60% a 80%,Alto,Até 50%,40.0,92.0,8.0,0.0,588.1166666666667,530.3227848101266,11.39240506329114,51.89873417721519,35.44303797468354,1.2658227848101267,0.0
2.7016439E7,COLEGIO NOSSA SENHORA ROSA MISTICA,AL,ARAPIRACA,Privada,Urbana,110.0,Mais que 90 alunos,102.0,92.72727272727272,0.0,De 60% a 80%,Alto,Maior que 50%,54.1,96.6,3.4,0.0,609.1166666666668,524.0686274509804,15.686274509803921,50.98039215686274,29.411764705882355,3.9215686274509802,0.0
2.7017028E7,COLEGIO PROF D0MINGOS RODRIGUES,AL,ARAPIRACA,Privada,Urbana,33.0,De 31 a 60 alunos,29.0,87.87878787878788,1.0,De 60% a 80%,Alto,Até 50%,33.3,94.7,2.6,2.7,,532.7137931034483,13.793103448275861,37.93103448275862,44.827586206896555,3.4482758620689653,0.0
2.7214869E7,EXITO COLEGIO,AL,ARAPIRACA,Privada,Urbana,41.0,De 31 a 60 alunos,40.0,97.5609756097561,1.0,80% ou mais,Médio Alto,Até 50%,43.3,92.0,8.0,0.0,547.4866666666666,520.4525,12.5,52.5,30.0,5.0,0.0
2.7224821E7,ALTERNATIVA ESCOLA DE EDUCACAO BASICA,AL,ARAPIRACA,Privada,Urbana,40.0,De 31 a 60 alunos,33.0,82.5,0.0,De 60% a 80%,Alto,Até 50%,39.6,81.5,18.5,0.0,508.4466666666667,495.71212121212125,27.27272727272727,51.515151515151516,15.151515151515152,6.0606060606060606,0.0
2.7226514E7,EDUCANDARIO SAO LUCAS,AL,ARAPIRACA,Privada,Urbana,36.0,De 31 a 60 alunos,32.0,88.88888888888889,0.0,De 40% a 60%,Médio Alto,Até 50%,30.8,92.3,5.5,2.2,468.32000000000005,461.89375,37.5,59.375,3.125,0.0,0.0
2.7227189E7,COLEGIO DE EDUCACAO BASICA SANTA ESMERALDA,AL,ARAPIRACA,Privada,Urbana,33.0,De 31 a 60 alunos,33.0,100.0,0.0,80% ou mais,Médio Alto,Até 50%,33.3,92.1,7.2,0.7,566.2433333333333,553.1848484848484,6.0606060606060606,39.39393939393939,48.484848484848484,6.0606060606060606,0.0
2.7235009E7,ESCOLA SANTA AFRA,AL,ARAPIRACA,Privada,Urbana,38.0,De 31 a 60 alunos,35.0,92.10526315789474,0.0,De 60% a 80%,Médio Alto,Até 50%,38.5,94.5,1.8,3.7,523.7566666666667,508.2800000000001,17.142857142857142,62.857142857142854,20.0,0.0,0.0
2.7258009E7,COLEGIO MULTIVISAO,AL,ARAPIRACA,Privada,Urbana,21.0,De 1 a 30 alunos,20.0,95.23809523809523,0.0,80% ou mais,Muito Alto,Maior que 50%,51.7,83.5,14.9,1.6,,537.6049999999999,10.0,50.0,40.0,0.0,0.0
2.704159E7,ESCOLA CENECISTA DOUTOR JOAO EVANGELISTA TENORIO,AL,BOCA DA MATA,Privada,Urbana,53.0,De 31 a 60 alunos,42.0,79.24528301886792,0.0,80% ou mais,Médio,Até 50%,31.2,91.7,5.1,3.2,519.3533333333332,488.1190476190477,33.33333333333333,45.23809523809524,21.428571428571427,0.0,0.0
2.7216748E7,COLEGIO SAO MATEUS,AL,BOCA DA MATA,Privada,Urbana,26.0,De 1 a 30 alunos,26.0,100.0,0.0,80% ou mais,Alto,Até 50%,50.0,97.3,2.7,0.0,,491.78461538461545,30.76923076923077,46.15384615384615,23.076923076923077,0.0,0.0
2.702637E7,ESCOLA ESTADUAL JUVENAL LOPES F DE OMENA,AL,BRANQUINHA,Estadual,Urbana,84.0,De 61 a 90 alunos,48.0,57.14285714285714,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,60.2,95.2,1.1,3.7,476.52000000000004,442.6333333333334,60.416666666666664,37.5,2.083333333333333,0.0,0.0
2.7042138E7,COLEGIO RECANTO FELIZ,AL,CAMPO ALEGRE,Privada,Urbana,10.0,De 1 a 30 alunos,10.0,100.0,0.0,80% ou mais,Sem informação,Até 50%,14.3,100.0,0.0,0.0,,497.30999999999995,10.0,80.0,10.0,0.0,0.0
2.7022277E7,ESCOLA ESTADUAL IZIDRO TEIXEIRA,AL,CHA PRETA,Estadual,Urbana,82.0,De 61 a 90 alunos,60.0,73.17073170731707,0.0,80% ou mais,Baixo,Até 50%,35.6,90.9,4.4,4.7,476.1161290322581,431.455,60.0,40.0,0.0,0.0,0.0
2.7017702E7,ESCOLA ESTADUAL ALVARO PAES,AL,COITE DO NOIA,Estadual,Urbana,160.0,Mais que 90 alunos,86.0,53.75,0.0,80% ou mais,Médio Baixo,Até 50%,37.0,79.2,9.5,11.3,527.8833333333333,462.3651162790698,46.51162790697674,46.51162790697674,6.976744186046512,0.0,0.0
2.7042251E7,ESCOLA ESTADUAL INACIO DE CARVALHO,AL,CORURIPE,Estadual,Urbana,139.0,Mais que 90 alunos,73.0,52.51798561151079,0.0,80% ou mais,Médio Baixo,Maior que 50%,58.3,80.8,9.0,10.2,507.62333333333333,452.50958904109586,54.794520547945204,38.35616438356164,6.8493150684931505,0.0,0.0
2.7224392E7,CENTRO EDUCACIONAL DE CORURIPE,AL,CORURIPE,Privada,Urbana,22.0,De 1 a 30 alunos,20.0,90.9090909090909,0.0,De 60% a 80%,Médio Alto,Até 50%,38.5,100.0,0.0,0.0,,482.48999999999995,25.0,65.0,10.0,0.0,0.0
2.7003213E7,ESCOLA ESTADUAL WATSON CLEMENTINO DE GUSMAO SILVA,AL,DELMIRO GOUVEIA,Estadual,Urbana,65.0,De 61 a 90 alunos,36.0,55.38461538461539,0.0,80% ou mais,Médio Baixo,Maior que 50%,70.7,40.9,35.7,23.4,472.50000000000006,458.81111111111113,41.66666666666667,52.77777777777778,5.555555555555555,0.0,0.0
2.7003221E7,ESCOLA ESTADUAL LUIZ AUGUSTO DE A MENEZES,AL,DELMIRO GOUVEIA,Estadual,Urbana,264.0,Mais que 90 alunos,180.0,68.18181818181817,0.0,80% ou mais,Médio Baixo,Até 50%,39.9,80.5,6.1,13.4,549.5400000000001,453.08111111111106,48.888888888888886,43.888888888888886,7.222222222222221,0.0,0.0
2.7003175E7,ESCOLA CENECISTA VICENTE DE MENEZES,AL,DELMIRO GOUVEIA,Privada,Urbana,26.0,De 1 a 30 alunos,23.0,88.46153846153845,0.0,80% ou mais,Médio,Até 50%,23.1,96.2,2.5,1.3,,531.704347826087,8.695652173913043,56.52173913043478,30.434782608695656,4.3478260869565215,0.0
2.7218279E7,ESCOLA CRISTO REI,AL,DELMIRO GOUVEIA,Privada,Urbana,26.0,De 1 a 30 alunos,26.0,100.0,0.0,De 60% a 80%,Médio Alto,Até 50%,18.2,92.9,5.9,1.2,,475.8846153846155,38.46153846153847,46.15384615384615,15.384615384615385,0.0,0.0
2.722614E7,ESCOLA TEOREMA - ENSINO FUNDAMENTAL E MEDIO,AL,DELMIRO GOUVEIA,Privada,Urbana,16.0,De 1 a 30 alunos,16.0,100.0,0.0,80% ou mais,Alto,Até 50%,31.7,100.0,0.0,0.0,,515.16875,25.0,37.5,37.5,0.0,0.0
2.701835E7,ESCOLA ESTADUAL MANOEL LEANDRO DE LIRA,AL,FEIRA GRANDE,Estadual,Urbana,168.0,Mais que 90 alunos,88.0,52.38095238095239,5.0,80% ou mais,Baixo,Maior que 50%,59.3,72.7,16.4,10.9,510.6766666666667,455.3147727272728,48.86363636363637,45.45454545454545,5.681818181818182,0.0,0.0
2.7018997E7,ESCOLA ESTADUAL J ENOQUE DE BARROS,AL,GIRAU DO PONCIANO,Estadual,Rural,250.0,Mais que 90 alunos,137.0,54.800000000000004,1.0,80% ou mais,Baixo,Até 50%,28.1,80.2,6.1,13.7,522.89,451.9036496350365,51.09489051094891,46.715328467153284,2.18978102189781,0.0,0.0
2.722653E7,COOPERATIVA EDUCACIONAL DE GIRAU DO PONCIANO - LTDA,AL,GIRAU DO PONCIANO,Privada,Urbana,32.0,De 31 a 60 alunos,28.0,87.5,0.0,80% ou mais,Médio Baixo,Até 50%,7.7,80.4,17.9,1.7,,495.4857142857143,17.857142857142858,71.42857142857143,7.142857142857142,3.571428571428571,0.0
2.7371018E7,ESCOLA ESPECIALIZADA SAO JOSE,AL,IBATEGUARA,Privada,Urbana,13.0,De 1 a 30 alunos,13.0,100.0,0.0,De 60% a 80%,Médio,Até 50%,33.3,97.8,2.2,0.0,,468.66153846153844,38.46153846153847,53.84615384615385,7.6923076923076925,0.0,0.0
2.7009998E7,ESCOLA ESTADUAL DE JARAMATAIA,AL,JARAMATAIA,Estadual,Urbana,45.0,De 31 a 60 alunos,30.0,66.66666666666666,0.0,De 60% a 80%,Baixo,Até 50%,25.0,68.0,14.0,18.0,445.16333333333336,445.1633333333333,66.66666666666666,30.0,3.3333333333333335,0.0,0.0
2.7029336E7,ESCOLA ESTADUAL DELMO FERREIRA DA SILVA,AL,JUNDIA,Estadual,Urbana,52.0,De 31 a 60 alunos,33.0,63.46153846153846,0.0,80% ou mais,Médio Baixo,Maior que 50%,58.5,92.8,5.4,1.8,467.51000000000005,458.6818181818182,48.484848484848484,42.42424242424242,9.090909090909092,0.0,0.0
2.7043436E7,ESCOLA ESTADUAL PADRE AURELIO GOIS,AL,JUNQUEIRO,Estadual,Urbana,297.0,Mais que 90 alunos,204.0,68.68686868686868,7.0,80% ou mais,Médio Baixo,Maior que 50%,55.4,72.7,16.8,10.5,560.0433333333333,470.2563725490196,38.23529411764706,52.450980392156865,9.313725490196079,0.0,0.0
2.7019608E7,ESCOLA ESTADUAL N SRA DA CONCEICAO,AL,LAGOA DA CANOA,Estadual,Urbana,198.0,Mais que 90 alunos,112.0,56.56565656565656,0.0,80% ou mais,Baixo,Até 50%,46.4,54.3,22.3,23.4,512.5566666666667,448.2669642857143,51.78571428571429,45.535714285714285,2.6785714285714284,0.0,0.0
2.7034836E7,ESCOLA ESTADUAL PROFESSOR THEOTONIO VILELA BRANDAO,AL,MACEIO,Estadual,Urbana,336.0,Mais que 90 alunos,199.0,59.226190476190474,0.0,De 40% a 60%,Médio Baixo,Até 50%,49.8,61.9,7.8,30.3,546.2166666666667,454.75879396984925,50.753768844221106,43.21608040201005,6.030150753768844,0.0,0.0
2.7034852E7,ESCOLA ESTADUAL PROFº BENEDITO MORAES,AL,MACEIO,Estadual,Urbana,71.0,De 61 a 90 alunos,55.0,77.46478873239437,0.0,De 60% a 80%,Médio,Maior que 50%,84.8,74.4,9.8,15.8,510.12666666666667,460.0872727272727,40.0,49.09090909090909,10.909090909090908,0.0,0.0
2.7034887E7,ESCOLA ESTADUAL PROFESSOR AFRANIO LAGES,AL,MACEIO,Estadual,Urbana,126.0,Mais que 90 alunos,94.0,74.60317460317461,0.0,De 60% a 80%,Médio,Maior que 50%,60.7,71.5,20.0,8.5,526.0166666666667,456.9617021276595,51.06382978723404,40.42553191489361,8.51063829787234,0.0,0.0
2.7034917E7,ESCOLA ESTADUAL NOSSA SRª DO BOM CONSELHO,AL,MACEIO,Estadual,Urbana,94.0,Mais que 90 alunos,53.0,56.38297872340425,0.0,De 60% a 80%,Médio,Maior que 50%,60.4,75.8,11.5,12.7,492.97,456.7698113207548,45.28301886792453,45.28301886792453,9.433962264150944,0.0,0.0
2.7035573E7,ESCOLA ESTADUAL DR EDSON DOS SANTOS BERNARDES,AL,MACEIO,Estadual,Urbana,58.0,De 31 a 60 alunos,34.0,58.620689655172406,0.0,De 60% a 80%,Médio Baixo,Até 50%,48.5,79.6,10.0,10.4,457.7666666666667,448.66470588235296,58.82352941176471,38.23529411764706,2.941176470588235,0.0,0.0
2.7035697E7,ESCOLA ESTADUAL CAMPOS TEIXEIRA,AL,MACEIO,Estadual,Urbana,76.0,De 61 a 90 alunos,56.0,73.68421052631578,0.0,De 60% a 80%,Médio,Maior que 50%,69.1,84.4,8.7,6.9,485.3366666666667,447.1535714285714,55.35714285714286,42.857142857142854,1.7857142857142856,0.0,0.0
2.7035786E7,ESCOLA ESTADUAL ONELIA CAMPELO,AL,MACEIO,Estadual,Urbana,72.0,De 61 a 90 alunos,50.0,69.44444444444444,0.0,80% ou mais,Médio,Maior que 50%,64.1,77.8,5.7,16.5,493.38,460.468,44.0,54.0,2.0,0.0,0.0
2.703584E7,ESCOLA ESTADUAL PROFª GUIOMAR DE ALMEIDA PEIXOTO,AL,MACEIO,Estadual,Urbana,20.0,De 1 a 30 alunos,12.0,60.0,0.0,De 60% a 80%,Médio Baixo,Até 50%,48.9,0.0,0.0,100.0,,453.1666666666667,50.0,50.0,0.0,0.0,0.0
2.7035875E7,ESCOLA ESTADUAL DOM OTAVIO BARBOSA AGUIAR,AL,MACEIO,Estadual,Urbana,157.0,Mais que 90 alunos,82.0,52.22929936305732,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,78.4,70.1,6.6,23.3,504.38666666666666,447.1731707317073,53.65853658536586,41.46341463414634,4.878048780487805,0.0,0.0
2.7035948E7,ESCOLA ESTADUAL DR FERNANDES LIMA,AL,MACEIO,Estadual,Urbana,36.0,De 31 a 60 alunos,29.0,80.55555555555556,0.0,De 40% a 60%,Médio,Até 50%,47.1,67.9,24.3,7.8,,460.4793103448276,48.275862068965516,41.37931034482759,10.344827586206897,0.0,0.0
2.703598E7,ESCOLA ESTADUAL PROFESSORA MIRAN MARROQUIM DE QUINTELLA CAVALCANTE,AL,MACEIO,Estadual,Urbana,29.0,De 1 a 30 alunos,18.0,62.06896551724138,0.0,80% ou mais,Médio Baixo,Maior que 50%,68.8,68.0,13.4,18.6,,464.54999999999995,44.44444444444444,50.0,5.555555555555555,0.0,0.0
2.7036022E7,ESCOLA ESTADUAL PROFESSORA IRENE GARRIDO,AL,MACEIO,Estadual,Urbana,273.0,Mais que 90 alunos,160.0,58.60805860805861,0.0,De 60% a 80%,Médio,Maior que 50%,85.5,70.0,7.0,23.0,529.0466666666666,453.51125,50.625,44.375,5.0,0.0,0.0
2.7036561E7,ESCOLA ESTADUAL DRª EUNICE DE LEMOS CAMPOS,AL,MACEIO,Estadual,Urbana,246.0,Mais que 90 alunos,124.0,50.40650406504065,0.0,De 60% a 80%,Médio,Maior que 50%,82.8,60.3,12.9,26.8,523.5166666666667,447.96451612903223,55.64516129032258,37.903225806451616,6.451612903225806,0.0,0.0
2.703665E7,ESCOLA ESTADUAL ALBERTO TORRES,AL,MACEIO,Estadual,Urbana,67.0,De 61 a 90 alunos,45.0,67.16417910447761,0.0,De 60% a 80%,Médio,Maior que 50%,57.1,96.1,3.9,0.0,477.85999999999996,448.51555555555547,53.333333333333336,40.0,6.666666666666667,0.0,0.0
2.7036677E7,ESCOLA ESTADUAL PADRE CABRAL,AL,MACEIO,Estadual,Urbana,59.0,De 31 a 60 alunos,41.0,69.49152542372882,0.0,80% ou mais,Médio Baixo,Maior que 50%,63.6,82.7,0.8,16.5,482.8066666666667,454.71463414634155,56.09756097560976,34.146341463414636,9.75609756097561,0.0,0.0
2.7036685E7,ESCOLA ESTADUAL PROF ROSALVO LOBO,AL,MACEIO,Estadual,Urbana,38.0,De 31 a 60 alunos,29.0,76.31578947368422,0.0,De 60% a 80%,Médio,Maior que 50%,81.8,86.6,2.2,11.2,,449.6137931034483,51.724137931034484,44.827586206896555,3.4482758620689653,0.0,0.0
2.7036707E7,ESCOLA ESTADUAL PROF EDUARDO ALMEIDA DA SILVA,AL,MACEIO,Estadual,Urbana,40.0,De 31 a 60 alunos,20.0,50.0,0.0,De 40% a 60%,Médio Baixo,Maior que 50%,57.4,63.7,4.1,32.2,,455.95,40.0,60.0,0.0,0.0,0.0
2.7036782E7,ESCOLA ESTADUAL MOREIRA E SILVA,AL,MACEIO,Estadual,Urbana,515.0,Mais que 90 alunos,305.0,59.22330097087378,0.0,De 40% a 60%,Médio Baixo,Maior que 50%,60.0,58.5,14.9,26.6,568.3366666666667,457.7228758169935,48.85245901639344,42.295081967213115,8.852459016393443,0.0,0.0
2.703696E7,ESCOLA ESTADUAL PRINCESA ISABEL,AL,MACEIO,Estadual,Urbana,114.0,Mais que 90 alunos,73.0,64.03508771929825,0.0,De 40% a 60%,Médio,Maior que 50%,76.1,79.1,20.1,0.8,528.2,472.782191780822,39.726027397260275,47.94520547945205,12.32876712328767,0.0,0.0
2.7036987E7,ESCOLA ESTADUAL PROF JOSE DA SILVEIRA CAMERINO,AL,MACEIO,Estadual,Urbana,37.0,De 31 a 60 alunos,30.0,81.08108108108108,0.0,80% ou mais,Médio,Até 50%,48.6,77.1,11.9,11.0,461.67333333333335,461.67333333333335,36.666666666666664,53.333333333333336,10.0,0.0,0.0
2.7037037E7,ESCOLA ESTADUAL PROFESSOR THEONILO GAMA,AL,MACEIO,Estadual,Urbana,85.0,De 61 a 90 alunos,62.0,72.94117647058823,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,69.7,68.4,13.4,18.2,488.7566666666667,447.2403225806451,53.2258064516129,45.16129032258064,1.6129032258064515,0.0,0.0
2.7037053E7,ESCOLA ESTADUAL PROFESSORA MARGAREZ MARIA SANTOS LACET,AL,MACEIO,Estadual,Urbana,104.0,Mais que 90 alunos,67.0,64.42307692307693,0.0,De 60% a 80%,Médio,Maior que 50%,86.1,76.2,9.0,14.8,506.92903225806447,462.18059701492535,44.776119402985074,50.74626865671642,4.477611940298507,0.0,0.0
2.7037088E7,ESCOLA ESTADUAL ROMEU DE AVELAR,AL,MACEIO,Estadual,Urbana,82.0,De 61 a 90 alunos,55.0,67.07317073170732,0.0,80% ou mais,Médio,Maior que 50%,69.1,82.4,5.8,11.8,501.36,457.5309090909091,49.09090909090909,43.63636363636363,7.2727272727272725,0.0,0.0
2.7038483E7,ESCOLA ESTADUAL OVIDIO EDGAR DE ALBUQUERQUE,AL,MACEIO,Estadual,Urbana,52.0,De 31 a 60 alunos,33.0,63.46153846153846,1.0,De 60% a 80%,Médio,Até 50%,34.5,79.8,5.2,15.0,478.3333333333333,469.08181818181816,39.39393939393939,51.515151515151516,9.090909090909092,0.0,0.0
2.7038629E7,ESCOLA ESTADUAL ROSALVO RIBEIRO,AL,MACEIO,Estadual,Urbana,68.0,De 61 a 90 alunos,47.0,69.11764705882352,0.0,80% ou mais,Médio,Maior que 50%,57.3,76.8,10.6,12.6,466.46666666666675,441.4638297872341,57.446808510638306,38.297872340425535,4.25531914893617,0.0,0.0
2.7038637E7,ESCOLA ESTADUAL TAVARES BASTOS,AL,MACEIO,Estadual,Urbana,41.0,De 31 a 60 alunos,21.0,51.21951219512195,2.0,De 60% a 80%,Médio,Maior que 50%,59.7,95.7,2.6,1.7,,448.4857142857143,52.38095238095239,42.857142857142854,4.761904761904762,0.0,0.0
2.7038734E7,ESC ESTADUAL PROF EDMILSON DE VASCONCELOS PONTES,AL,MACEIO,Estadual,Urbana,32.0,De 31 a 60 alunos,17.0,53.125,0.0,De 60% a 80%,Médio,Até 50%,50.0,67.5,7.1,25.4,,452.61764705882354,52.94117647058824,41.17647058823529,5.88235294117647,0.0,0.0
2.7220044E7,COLEGIO TIRADENTES POLICIA MILITAR,AL,MACEIO,Estadual,Urbana,74.0,De 61 a 90 alunos,69.0,93.24324324324324,0.0,De 60% a 80%,Alto,Até 50%,44.3,65.0,35.0,0.0,563.01,497.16086956521735,30.434782608695656,46.3768115942029,21.73913043478261,1.4492753623188406,0.0
2.7225569E7,ESCOLA ESTADUAL MARIA DAS GRACAS DE SA TEIXEIRA,AL,MACEIO,Estadual,Urbana,110.0,Mais que 90 alunos,59.0,53.63636363636364,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,55.5,84.6,14.0,1.4,493.6000000000001,450.51864406779663,52.54237288135594,42.3728813559322,5.084745762711865,0.0,0.0
2.7225674E7,ESCOLA ESTADUAL MARIA SALETE GUSMAO DE ARAUJO,AL,MACEIO,Estadual,Urbana,211.0,Mais que 90 alunos,120.0,56.872037914691944,0.0,80% ou mais,Médio,Maior que 50%,56.0,69.5,12.4,18.1,525.4233333333333,457.04793388429755,44.166666666666664,51.66666666666667,4.166666666666666,0.0,0.0
2.7225968E7,ESCOLA ESTADUAL GERALDO MELO DOS SANTOS,AL,MACEIO,Estadual,Urbana,119.0,Mais que 90 alunos,80.0,67.22689075630252,0.0,80% ou mais,Médio Baixo,Até 50%,47.3,72.6,20.3,7.1,507.68000000000006,452.76374999999996,52.5,43.75,3.75,0.0,0.0
2.7226271E7,ESCOLA ESTADUAL PROFª BENEDITA DE CASTRO LIMA,AL,MACEIO,Estadual,Urbana,251.0,Mais que 90 alunos,147.0,58.56573705179283,0.0,80% ou mais,Médio Baixo,Maior que 50%,71.2,82.8,8.8,8.4,527.2,451.4700680272108,54.421768707483,41.49659863945578,4.081632653061225,0.0,0.0
2.722693E7,ESCOLA EST PROF GILVANA ATAIDE CAVALCANTE CABRAL,AL,MACEIO,Estadual,Urbana,233.0,Mais que 90 alunos,140.0,60.08583690987125,0.0,80% ou mais,Médio,Maior que 50%,78.8,74.6,9.0,16.4,535.2099999999999,448.9828571428572,59.285714285714285,35.714285714285715,5.0,0.0,0.0
2.7235807E7,ESCOLA ESTADUAL MARIA IVONE SANTOS DE OLIVEIRA,AL,MACEIO,Estadual,Urbana,43.0,De 31 a 60 alunos,33.0,76.74418604651163,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,77.9,63.2,18.4,18.4,478.3,468.9909090909091,39.39393939393939,48.484848484848484,12.121212121212121,0.0,0.0
2.7037223E7,INSTITUTO FEDERAL DE ALAGOAS-CAMPUS MACEIO,AL,MACEIO,Federal,Urbana,379.0,Mais que 90 alunos,286.0,75.46174142480211,0.0,80% ou mais,Médio,Maior que 50%,77.2,76.5,23.2,0.3,639.7066666666667,533.1783216783217,14.685314685314685,38.81118881118881,43.35664335664335,3.146853146853147,0.0
2.7034585E7,CENTRO DE ESTUDOS PSICOPEDAGOGICOS LTDA,AL,MACEIO,Privada,Urbana,27.0,De 1 a 30 alunos,27.0,100.0,0.0,80% ou mais,Muito Alto,Maior que 50%,59.5,100.0,0.0,0.0,,557.7888888888889,7.4074074074074066,37.03703703703704,48.148148148148145,7.4074074074074066,0.0
2.703478E7,COLEGIO ATHENEU,AL,MACEIO,Privada,Urbana,123.0,Mais que 90 alunos,113.0,91.869918699187,0.0,De 60% a 80%,Médio Alto,Maior que 50%,64.1,93.3,6.7,0.0,587.1700000000001,509.5327433628318,20.353982300884958,49.557522123893804,30.08849557522124,0.0,0.0
2.7034844E7,COLEGIO DE SAO JOSE,AL,MACEIO,Privada,Urbana,59.0,De 31 a 60 alunos,53.0,89.83050847457628,0.0,80% ou mais,Alto,Maior que 50%,60.5,96.0,4.0,0.0,574.7900000000001,527.256603773585,13.20754716981132,39.62264150943396,47.16981132075472,0.0,0.0
2.7034895E7,COLEGIO MARISTA DE MACEIO,AL,MACEIO,Privada,Urbana,68.0,De 61 a 90 alunos,65.0,95.58823529411765,5.0,80% ou mais,Muito Alto,Maior que 50%,73.5,96.4,3.6,0.0,597.7066666666667,544.9092307692307,7.6923076923076925,36.92307692307693,49.23076923076923,6.153846153846154,0.0
2.7034909E7,COLEGIO MONSENHOR LUIS BARBOSA,AL,MACEIO,Privada,Urbana,29.0,De 1 a 30 alunos,25.0,86.20689655172413,0.0,De 60% a 80%,Alto,Maior que 50%,89.2,88.2,11.8,0.0,,487.24800000000005,36.0,44.0,20.0,0.0,0.0
2.7034976E7,COLEGIO SANTISSIMO SACRAMENTO,AL,MACEIO,Privada,Urbana,23.0,De 1 a 30 alunos,22.0,95.65217391304348,0.0,De 60% a 80%,Muito Alto,Maior que 50%,69.0,92.5,6.5,1.0,,569.6954545454546,13.636363636363635,13.636363636363635,68.18181818181817,4.545454545454546,0.0
2.7035E7,COLEGIO SANTA MADALENA SOFIA,AL,MACEIO,Privada,Urbana,184.0,Mais que 90 alunos,165.0,89.67391304347827,0.0,80% ou mais,Muito Alto,Maior que 50%,51.7,94.6,5.2,0.2,659.7900000000001,570.2969879518073,4.848484848484849,27.878787878787882,58.78787878787879,8.484848484848486,0.0
2.7035018E7,COLEGIO ANCHIETA,AL,MACEIO,Privada,Urbana,55.0,De 31 a 60 alunos,49.0,89.0909090909091,0.0,De 40% a 60%,Muito Alto,Maior que 50%,62.2,89.3,10.2,0.5,552.5266666666668,513.030612244898,14.285714285714285,57.14285714285714,28.57142857142857,0.0,0.0
2.7035514E7,COLEGIO SANTA TEREZA,AL,MACEIO,Privada,Urbana,51.0,De 31 a 60 alunos,51.0,100.0,0.0,80% ou mais,Alto,Maior que 50%,76.9,90.5,8.2,1.3,535.4466666666667,492.4843137254902,23.52941176470588,56.86274509803921,19.607843137254903,0.0,0.0
2.7035816E7,ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO,AL,MACEIO,Privada,Urbana,76.0,De 61 a 90 alunos,72.0,94.73684210526315,0.0,80% ou mais,Médio Alto,Maior que 50%,84.6,96.6,3.4,0.0,562.9,493.65833333333336,29.166666666666668,48.61111111111111,19.444444444444446,2.7777777777777777,0.0
2.703651E7,ESCOLA DIOGENES JUCA BERNARDES,AL,MACEIO,Privada,Urbana,37.0,De 31 a 60 alunos,29.0,78.37837837837837,0.0,De 20% a 40%,Alto,Até 50%,46.2,84.8,12.0,3.2,,487.51724137931035,34.48275862068966,44.827586206896555,20.689655172413794,0.0,0.0
2.7036766E7,COLEGIO MARECHAL FLORIANO PEIXOTO,AL,MACEIO,Privada,Urbana,119.0,Mais que 90 alunos,90.0,75.63025210084034,0.0,De 60% a 80%,Médio,Até 50%,38.9,91.9,4.5,3.6,535.83,467.1622222222223,44.44444444444444,44.44444444444444,8.88888888888889,2.2222222222222223,0.0
2.703738E7,COLEGIO DINAMICO,AL,MACEIO,Privada,Urbana,109.0,Mais que 90 alunos,94.0,86.23853211009175,0.0,De 60% a 80%,Alto,Maior que 50%,51.3,97.6,2.4,0.0,577.7233333333334,502.131914893617,24.46808510638298,51.06382978723404,22.340425531914892,2.127659574468085,0.0
2.7037711E7,ESCOLA DE ENSINO FUND EVANG BATISTA DE BEBEDOURO,AL,MACEIO,Privada,Urbana,12.0,De 1 a 30 alunos,11.0,91.66666666666666,0.0,De 60% a 80%,Médio Alto,Até 50%,46.2,92.1,3.9,4.0,,488.10909090909087,18.181818181818183,72.72727272727273,9.090909090909092,0.0,0.0
2.703844E7,ESCOLA DE NOSSA SENHORA DO AMPARO,AL,MACEIO,Privada,Urbana,51.0,De 31 a 60 alunos,47.0,92.15686274509804,0.0,80% ou mais,Alto,Maior que 50%,93.3,93.6,6.4,0.0,537.9100000000001,506.48936170212767,10.638297872340425,61.702127659574465,27.659574468085108,0.0,0.0
