CARACTERÍSTICAS ESCOLA CÓDIGO DA ENTIDADE,NOME DA ENTIDADE,SIGLA DA UF,MUNICÍPIO,DEPENDÊNCIA ADMINISTRATIVA,LOCALIZAÇÃO,NÚMERO DE ALUNOS NO CENSO,PORTE DA ESCOLA,NÚMERO DE PARTICIPANTES NO ENEM,TAXA DE PARTICPAÇÃO,NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS,INDICADORES INDICADOR DE PERMANENCIA NA ESCOLA,INDICADOR NÍVEL SOCIOECONÔMICO,FAIXA - INDICADOR DE FORMAÇÃO DOCENTE,INDICADOR DE FORMAÇÃO DOCENTE,TAXA DE APROVAÇÃO,TAXA DE REPROVAÇÃO,TAXA DE ABANDONO,DESEMPENHO  CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA,MÉDIA,Percentual alunos NÍVEL 1,Percentual alunos NÍVEL 2,Percentual alunos NÍVEL 3,Percentual alunos NÍVEL 4,Percentual alunos NÍVEL 5
3.309139E7,CE CORONEL JOAO TARCISIO BUENO,RJ,SAO GONCALO,Estadual,Urbana,22.0,De 1 a 30 alunos,12.0,54.54545454545454,1.0,80% ou mais,Médio,Maior que 50%,67.2,74.5,21.9,3.6,,507.94166666666666,8.333333333333332,66.66666666666666,25.0,0.0,0.0
3.3091447E7,CE MELCHIADES PICANCO,RJ,SAO GONCALO,Estadual,Urbana,55.0,De 31 a 60 alunos,43.0,78.18181818181819,0.0,De 40% a 60%,Médio Alto,Maior que 50%,59.0,55.4,36.9,7.7,584.8533333333334,553.053488372093,4.651162790697675,34.883720930232556,58.139534883720934,2.3255813953488373,0.0
3.3091757E7,CIEP 246 PROFESSORA ADALGISA CABRAL DE FARIA,RJ,SAO GONCALO,Estadual,Urbana,45.0,De 31 a 60 alunos,24.0,53.333333333333336,0.0,De 60% a 80%,Médio Alto,Maior que 50%,84.2,68.1,31.9,0.0,,523.0333333333334,16.666666666666664,45.83333333333333,37.5,0.0,0.0
3.3096988E7,CIEP 412 DOUTOR ZERBINI,RJ,SAO GONCALO,Estadual,Urbana,72.0,De 61 a 90 alunos,40.0,55.55555555555556,1.0,80% ou mais,Médio Alto,Maior que 50%,74.8,68.1,31.9,0.0,560.4233333333334,530.3700000000001,12.5,42.5,45.0,0.0,0.0
3.3103909E7,CIEP 238 DOUTOR ILTON FARIA DA COSTA,RJ,SAO GONCALO,Estadual,Urbana,119.0,Mais que 90 alunos,61.0,51.26050420168067,2.0,Menos de 20%,Médio Alto,Maior que 50%,73.8,76.0,22.2,1.8,600.8033333333334,543.3573770491804,13.114754098360656,37.704918032786885,39.34426229508197,9.836065573770492,0.0
3.3103968E7,CIEP BRIZOLAO 439 LUIZ GONZAGA JUNIOR - GONZAGUINHA,RJ,SAO GONCALO,Estadual,Urbana,66.0,De 61 a 90 alunos,40.0,60.60606060606061,1.0,80% ou mais,Médio Alto,Maior que 50%,82.3,73.4,26.6,0.0,561.0466666666667,538.155,2.5,55.00000000000001,40.0,2.5,0.0
3.3104182E7,CIEP 409 ALAIDE DE FIGUEREDO SANTOS,RJ,SAO GONCALO,Estadual,Urbana,65.0,De 61 a 90 alunos,44.0,67.6923076923077,0.0,De 60% a 80%,Médio Alto,Maior que 50%,72.0,72.0,15.4,12.6,575.5366666666667,537.5749999999999,13.636363636363635,43.18181818181818,36.36363636363637,6.8181818181818175,0.0
3.3114366E7,CE MARIO TAMBORINDEGUY,RJ,SAO GONCALO,Estadual,Urbana,20.0,De 1 a 30 alunos,12.0,60.0,0.0,De 40% a 60%,Médio,Maior que 50%,77.3,79.8,20.2,0.0,,529.1833333333334,0.0,58.333333333333336,41.66666666666667,0.0,0.0
3.350721E7,CE COMENDADOR VALENTIM DOS SANTOS DINIZ,RJ,SAO GONCALO,Estadual,Urbana,108.0,Mais que 90 alunos,99.0,91.66666666666666,1.0,80% ou mais,Médio Alto,Maior que 50%,85.4,97.4,2.6,0.0,652.3266666666666,603.0282828282828,0.0,13.131313131313133,73.73737373737373,13.131313131313133,0.0
3.308878E7,CENTRO EDUC PEREIRA ROCHA,RJ,SAO GONCALO,Privada,Urbana,34.0,De 31 a 60 alunos,29.0,85.29411764705883,0.0,De 60% a 80%,Alto,Maior que 50%,72.1,81.6,18.4,0.0,,584.5862068965517,0.0,20.689655172413794,79.3103448275862,0.0,0.0
3.3088977E7,COLEGIO ALCANTARA,RJ,SAO GONCALO,Privada,Urbana,25.0,De 1 a 30 alunos,22.0,88.0,0.0,De 60% a 80%,Alto,Maior que 50%,62.9,93.2,4.9,1.9,,604.8272727272728,0.0,13.636363636363635,59.09090909090909,27.27272727272727,0.0
3.3088985E7,COL AUXILIADORA,RJ,SAO GONCALO,Privada,Urbana,16.0,De 1 a 30 alunos,16.0,100.0,0.0,80% ou mais,Alto,Maior que 50%,67.6,67.1,32.9,0.0,,589.06875,0.0,25.0,68.75,6.25,0.0
3.3089035E7,COL DE APLICACAO DOM HELDER CAMARA,RJ,SAO GONCALO,Privada,Urbana,39.0,De 31 a 60 alunos,34.0,87.17948717948718,0.0,80% ou mais,Alto,Maior que 50%,72.7,87.5,12.5,0.0,613.9166666666666,603.0176470588236,2.941176470588235,5.88235294117647,82.35294117647058,8.823529411764707,0.0
3.3089167E7,COLEGIO E CURSO M3 - UNIDADE ALCANTARA,RJ,SAO GONCALO,Privada,Urbana,106.0,Mais que 90 alunos,99.0,93.39622641509435,0.0,De 60% a 80%,Alto,Maior que 50%,65.0,91.3,8.7,0.0,676.36,608.679797979798,1.0101010101010102,16.161616161616163,57.57575757575758,23.232323232323232,2.0202020202020203
3.3089175E7,COLEGIO NOSSA SENHORA DAS DORES,RJ,SAO GONCALO,Privada,Urbana,19.0,De 1 a 30 alunos,18.0,94.73684210526315,0.0,80% ou mais,Alto,Maior que 50%,66.7,98.4,1.6,0.0,,596.588888888889,5.555555555555555,11.11111111111111,61.111111111111114,22.22222222222222,0.0
3.3089191E7,COL ODETE SAO PAIO,RJ,SAO GONCALO,Privada,Urbana,89.0,De 61 a 90 alunos,70.0,78.65168539325843,0.0,De 20% a 40%,Alto,Até 50%,42.7,80.2,19.8,0.0,627.61,581.2728571428571,2.857142857142857,18.571428571428573,70.0,8.571428571428571,0.0
3.3089248E7,COL STA TEREZINHA,RJ,SAO GONCALO,Privada,Urbana,68.0,De 61 a 90 alunos,62.0,91.17647058823529,0.0,De 60% a 80%,Alto,Maior que 50%,63.6,92.7,7.3,0.0,646.6333333333333,596.332258064516,1.6129032258064515,17.741935483870968,62.903225806451616,17.741935483870968,0.0
3.3089779E7,EXTERNATO HILMAR,RJ,SAO GONCALO,Privada,Urbana,24.0,De 1 a 30 alunos,17.0,70.83333333333334,0.0,80% ou mais,Médio Alto,Maior que 50%,56.8,96.5,3.5,0.0,,555.1352941176472,11.76470588235294,17.647058823529413,70.58823529411765,0.0,0.0
3.3089795E7,CENTRO EDUC PERICAR,RJ,SAO GONCALO,Privada,Urbana,25.0,De 1 a 30 alunos,18.0,72.0,0.0,De 60% a 80%,Alto,Até 50%,40.5,47.7,52.3,0.0,,546.8888888888889,11.11111111111111,44.44444444444444,38.88888888888889,5.555555555555555,0.0
3.3089825E7,COLEGIO SANTA MONICA - SAO GONCALO,RJ,SAO GONCALO,Privada,Urbana,96.0,Mais que 90 alunos,92.0,95.83333333333334,0.0,80% ou mais,Alto,Maior que 50%,59.5,89.0,10.1,0.9,695.0366666666667,642.2500000000001,0.0,2.1739130434782608,56.52173913043478,40.21739130434783,1.0869565217391304
3.3089833E7,INSTITUTO CULTURAL OLAVO BILAC,RJ,SAO GONCALO,Privada,Urbana,30.0,De 1 a 30 alunos,25.0,83.33333333333334,0.0,Menos de 20%,Alto,Maior que 50%,60.0,97.8,2.2,0.0,,574.24,8.0,24.0,48.0,20.0,0.0
3.3090009E7,CENTRO EDUCACIONAL MENDES DUARTE,RJ,SAO GONCALO,Privada,Urbana,68.0,De 61 a 90 alunos,46.0,67.64705882352942,0.0,80% ou mais,Alto,Maior que 50%,76.0,96.8,3.2,0.0,590.1733333333334,547.9021739130435,13.043478260869565,28.26086956521739,56.52173913043478,2.1739130434782608,0.0
3.3090041E7,COL CALIFORNIA,RJ,SAO GONCALO,Privada,Urbana,15.0,De 1 a 30 alunos,13.0,86.66666666666667,0.0,De 60% a 80%,Alto,Maior que 50%,76.9,Sem informação,Sem informação,Sem informação,,538.7615384615385,15.384615384615385,23.076923076923077,61.53846153846154,0.0,0.0
3.3090092E7,CENTRO EDUC RAUL VEIGA,RJ,SAO GONCALO,Privada,Urbana,24.0,De 1 a 30 alunos,19.0,79.16666666666666,0.0,De 60% a 80%,Alto,Maior que 50%,56.8,93.9,6.1,0.0,,530.5526315789474,15.789473684210526,26.31578947368421,57.89473684210527,0.0,0.0
3.309019E7,COLEGIO CENECISTA PADRE ANTONIO VIEIRA,RJ,SAO GONCALO,Privada,Urbana,29.0,De 1 a 30 alunos,23.0,79.3103448275862,0.0,80% ou mais,Alto,Maior que 50%,62.2,97.8,2.2,0.0,,566.6565217391305,4.3478260869565215,21.73913043478261,73.91304347826086,0.0,0.0
3.30907E7,COL BATISTA DO LARANJAL,RJ,SAO GONCALO,Privada,Urbana,50.0,De 31 a 60 alunos,33.0,66.0,0.0,De 40% a 60%,Médio Alto,Maior que 50%,72.1,79.6,20.4,0.0,592.6800000000001,581.1757575757576,0.0,18.181818181818183,72.72727272727273,9.090909090909092,0.0
3.3090734E7,COL JEAN PIAGET,RJ,SAO GONCALO,Privada,Urbana,54.0,De 31 a 60 alunos,47.0,87.03703703703704,0.0,Menos de 20%,Médio Alto,Até 50%,50.0,98.9,1.1,0.0,633.88,605.0702127659574,0.0,14.893617021276595,74.46808510638297,10.638297872340425,0.0
3.3090777E7,COL RUI BARBOSA,RJ,SAO GONCALO,Privada,Urbana,57.0,De 31 a 60 alunos,44.0,77.19298245614034,0.0,De 60% a 80%,Alto,Até 50%,9.3,92.4,7.6,0.0,599.0233333333333,568.5522727272727,0.0,31.818181818181817,59.09090909090909,9.090909090909092,0.0
3.3090955E7,INSTITUTO CULTURAL AMENDOEIRA,RJ,SAO GONCALO,Privada,Urbana,24.0,De 1 a 30 alunos,19.0,79.16666666666666,0.0,80% ou mais,Médio Alto,Maior que 50%,55.3,90.9,8.0,1.1,,575.9631578947369,0.0,31.57894736842105,68.42105263157895,0.0,0.0
3.3091056E7,CENTRO EDUC JOSE DO PATROCINIO,RJ,SAO GONCALO,Privada,Urbana,48.0,De 31 a 60 alunos,37.0,77.08333333333334,1.0,De 40% a 60%,Médio Alto,Até 50%,32.0,93.0,3.5,3.5,549.7366666666666,530.1540540540541,10.81081081081081,45.94594594594595,40.54054054054054,2.7027027027027026,0.0
3.3091129E7,COL A JD DE INFANCIA ARCO IRIS,RJ,SAO GONCALO,Privada,Urbana,12.0,De 1 a 30 alunos,10.0,83.33333333333334,0.0,De 40% a 60%,Sem informação,Maior que 50%,57.1,95.2,4.8,0.0,,571.72,0.0,30.0,70.0,0.0,0.0
3.309117E7,COLEGIO CENECISTA FELIPE TIAGO GOMES,RJ,SAO GONCALO,Privada,Urbana,30.0,De 1 a 30 alunos,26.0,86.66666666666667,0.0,De 60% a 80%,Alto,Maior que 50%,75.7,98.6,1.4,0.0,,572.4961538461538,0.0,23.076923076923077,69.23076923076923,7.6923076923076925,0.0
3.3091226E7,COLEGIO PARAISO,RJ,SAO GONCALO,Privada,Urbana,47.0,De 31 a 60 alunos,34.0,72.3404255319149,0.0,De 60% a 80%,Alto,Maior que 50%,68.6,94.3,5.7,0.0,621.88,608.1764705882352,0.0,17.647058823529413,67.64705882352942,14.705882352941178,0.0
3.309125E7,CURSO GONCALVES LEDO LTDA,RJ,SAO GONCALO,Privada,Urbana,15.0,De 1 a 30 alunos,13.0,86.66666666666667,0.0,De 60% a 80%,Alto,Até 50%,46.2,100.0,0.0,0.0,,550.3769230769232,7.6923076923076925,30.76923076923077,61.53846153846154,0.0,0.0
3.3091781E7,COLEGIO SANTA CATARINA,RJ,SAO GONCALO,Privada,Urbana,43.0,De 31 a 60 alunos,34.0,79.06976744186046,0.0,De 60% a 80%,Médio Alto,Maior que 50%,70.6,62.9,35.6,1.5,563.1266666666668,546.1323529411765,8.823529411764707,32.35294117647059,55.88235294117647,2.941176470588235,0.0
3.3103992E7,EDUCANDARIO JECSA,RJ,SAO GONCALO,Privada,Urbana,22.0,De 1 a 30 alunos,19.0,86.36363636363636,0.0,80% ou mais,Médio Alto,Maior que 50%,76.9,97.7,2.3,0.0,,533.6947368421053,5.263157894736842,63.1578947368421,31.57894736842105,0.0,0.0
3.3104107E7,CENTRO EDUC SOARES HERDY,RJ,SAO GONCALO,Privada,Urbana,26.0,De 1 a 30 alunos,20.0,76.92307692307693,0.0,De 40% a 60%,Médio Alto,Maior que 50%,68.4,68.4,28.6,3.0,,611.735,0.0,10.0,60.0,30.0,0.0
3.3107661E7,CENTRO EDUC JOSE DE ANCHIETA,RJ,SAO GONCALO,Privada,Urbana,18.0,De 1 a 30 alunos,12.0,66.66666666666666,0.0,De 60% a 80%,Médio Alto,Até 50%,47.5,86.1,11.1,2.8,,579.3083333333333,0.0,25.0,75.0,0.0,0.0
3.311028E7,INST DE ENSINO COLLEGE,RJ,SAO GONCALO,Privada,Urbana,32.0,De 31 a 60 alunos,31.0,96.875,0.0,80% ou mais,Alto,Maior que 50%,60.0,92.7,7.3,0.0,582.8966666666668,577.2935483870967,3.225806451612903,29.03225806451613,54.83870967741935,12.903225806451612,0.0
3.3111227E7,CENTRO DE ENSINO INTEGRADO NOVA VIDA,RJ,SAO GONCALO,Privada,Urbana,46.0,De 31 a 60 alunos,37.0,80.43478260869566,0.0,De 60% a 80%,Alto,Maior que 50%,53.3,99.0,1.0,0.0,589.8233333333334,565.4864864864865,10.81081081081081,21.62162162162162,62.16216216216216,5.405405405405405,0.0
3.3115699E7,COLEGIO EQUIPE 1,RJ,SAO GONCALO,Privada,Urbana,24.0,De 1 a 30 alunos,21.0,87.5,0.0,De 60% a 80%,Médio Alto,Maior que 50%,54.1,83.1,16.9,0.0,,571.4619047619047,4.761904761904762,38.095238095238095,52.38095238095239,4.761904761904762,0.0
3.311683E7,CENTRO EDUCACIONAL JARDIM TIRADENTES,RJ,SAO GONCALO,Privada,Urbana,17.0,De 1 a 30 alunos,12.0,70.58823529411765,0.0,De 60% a 80%,Sem informação,Até 50%,50.0,96.0,4.0,0.0,,521.7833333333333,0.0,83.33333333333334,16.666666666666664,0.0,0.0
3.3119163E7,EXTERNATO LAGOAS,RJ,SAO GONCALO,Privada,Urbana,17.0,De 1 a 30 alunos,13.0,76.47058823529412,0.0,80% ou mais,Alto,Maior que 50%,75.7,93.6,6.4,0.0,,559.723076923077,7.6923076923076925,30.76923076923077,61.53846153846154,0.0,0.0
3.3121311E7,COLEGIO PLINIO LEITE UNI SAO GONCALO,RJ,SAO GONCALO,Privada,Urbana,35.0,De 31 a 60 alunos,30.0,85.71428571428571,0.0,80% ou mais,Alto,Maior que 50%,69.0,98.9,1.1,0.0,592.7,592.7,0.0,26.666666666666668,53.333333333333336,20.0,0.0
3.3126E7,CENTRO EDUC OLIVIA LIMA E JD DE INF MIRIM LTDA,RJ,SAO GONCALO,Privada,Urbana,35.0,De 31 a 60 alunos,31.0,88.57142857142857,0.0,De 60% a 80%,Alto,Até 50%,33.3,92.6,7.4,0.0,558.7133333333334,554.8580645161289,3.225806451612903,41.935483870967744,51.61290322580645,3.225806451612903,0.0
3.3128642E7,CENTRO EDUCACIONAL NOSSA SENHORA APARECIDA,RJ,SAO GONCALO,Privada,Urbana,27.0,De 1 a 30 alunos,24.0,88.88888888888889,0.0,80% ou mais,Médio,Até 50%,48.7,91.3,7.6,1.1,,545.5416666666666,20.833333333333336,20.833333333333336,54.166666666666664,4.166666666666666,0.0
3.3135746E7,COLEGIO MV1 SAO GONCALO,RJ,SAO GONCALO,Privada,Urbana,108.0,Mais que 90 alunos,101.0,93.51851851851852,0.0,80% ou mais,Alto,Maior que 50%,71.2,96.0,4.0,0.0,662.38,595.864705882353,2.9702970297029703,17.82178217821782,60.396039603960396,18.81188118811881,0.0
3.3139032E7,SISTEMA ELITE DE ENSINO,RJ,SAO GONCALO,Privada,Urbana,194.0,Mais que 90 alunos,182.0,93.81443298969072,0.0,De 40% a 60%,Alto,Maior que 50%,86.8,94.5,5.0,0.5,690.7766666666666,622.6741758241759,0.5494505494505495,6.043956043956044,60.98901098901099,32.417582417582416,0.0
3.3147981E7,COLEGIO GRAFITE,RJ,SAO GONCALO,Privada,Urbana,27.0,De 1 a 30 alunos,23.0,85.18518518518519,0.0,De 60% a 80%,Alto,Maior que 50%,71.8,90.8,9.2,0.0,,573.2391304347826,8.695652173913043,21.73913043478261,60.86956521739131,8.695652173913043,0.0
3.3152098E7,COLEGIO ALFREDO BACKER,RJ,SAO GONCALO,Privada,Urbana,30.0,De 1 a 30 alunos,26.0,86.66666666666667,0.0,De 60% a 80%,Alto,Até 50%,47.8,81.5,15.9,2.6,,542.3461538461538,11.538461538461538,34.61538461538461,53.84615384615385,0.0,0.0
3.3156816E7,EDUCANDARIO MARTINS,RJ,SAO GONCALO,Privada,Urbana,15.0,De 1 a 30 alunos,13.0,86.66666666666667,0.0,80% ou mais,Sem informação,Maior que 50%,88.6,90.9,9.1,0.0,,583.2461538461539,0.0,23.076923076923077,76.92307692307693,0.0,0.0
3.3156832E7,CENTRO DE ENSINO MONTEIRO LOBATO,RJ,SAO GONCALO,Privada,Urbana,31.0,De 31 a 60 alunos,28.0,90.32258064516128,0.0,80% ou mais,Muito Alto,Maior que 50%,64.7,89.9,10.1,0.0,,593.7035714285714,0.0,25.0,53.57142857142857,21.428571428571427,0.0
3.3170347E7,COLEGIO E CURSO M3 - UNIDADE SAO GONCALO,RJ,SAO GONCALO,Privada,Urbana,31.0,De 31 a 60 alunos,31.0,100.0,0.0,Menos de 20%,Sem informação,Maior que 50%,67.6,91.2,8.8,0.0,588.4100000000001,585.7419354838711,0.0,19.35483870967742,80.64516129032258,0.0,0.0
3.343221E7,ESCOLA TECNICA ELECTRA,RJ,SAO GONCALO,Privada,Urbana,26.0,De 1 a 30 alunos,24.0,92.3076923076923,0.0,De 60% a 80%,Alto,Até 50%,40.6,87.8,7.3,4.9,,571.9875,4.166666666666666,33.33333333333333,62.5,0.0,0.0
3.3013535E7,CE ADMARDO ALVES TORRES,RJ,SAO JOAO DA BARRA,Estadual,Rural,27.0,De 1 a 30 alunos,16.0,59.25925925925925,0.0,80% ou mais,Médio Alto,Maior que 50%,58.2,92.1,7.9,0.0,,543.3312500000001,6.25,43.75,50.0,0.0,0.0
3.3047979E7,CIEP 398 MARIO LIMA,RJ,SAO JOAO DE MERITI,Estadual,Urbana,35.0,De 31 a 60 alunos,20.0,57.14285714285714,0.0,De 60% a 80%,Médio,Maior que 50%,81.3,65.0,26.3,8.7,,511.28999999999996,30.0,25.0,45.0,0.0,0.0
3.3092214E7,CE ANTONIO GONCALVES,RJ,SAO JOAO DE MERITI,Estadual,Urbana,178.0,Mais que 90 alunos,96.0,53.93258426966292,0.0,De 60% a 80%,Médio Alto,Maior que 50%,78.1,77.7,12.3,10.0,599.2066666666667,530.5114583333333,13.541666666666666,41.66666666666667,44.79166666666667,0.0,0.0
3.309223E7,CE JARDIM MERITI,RJ,SAO JOAO DE MERITI,Estadual,Urbana,550.0,Mais que 90 alunos,378.0,68.72727272727272,1.0,De 60% a 80%,Médio Alto,Maior que 50%,73.5,82.0,11.6,6.4,640.4933333333335,538.0896825396826,11.11111111111111,41.00529100529101,46.03174603174603,1.8518518518518516,0.0
3.3092257E7,CE PROFESSOR MURILO BRAGA,RJ,SAO JOAO DE MERITI,Estadual,Urbana,389.0,Mais que 90 alunos,213.0,54.75578406169666,0.0,De 60% a 80%,Médio Alto,Maior que 50%,63.7,80.5,11.5,8.0,614.7199999999999,532.2492957746479,14.084507042253522,38.967136150234744,46.478873239436616,0.4694835680751174,0.0
3.3092265E7,CE RUBENS FARRULLA,RJ,SAO JOAO DE MERITI,Estadual,Urbana,207.0,Mais que 90 alunos,109.0,52.65700483091788,0.0,80% ou mais,Médio Alto,Até 50%,21.4,74.2,15.3,10.5,587.5699999999999,511.58899082568803,19.26605504587156,47.706422018348626,33.02752293577982,0.0,0.0
3.3092443E7,CE DOUTOR ANIBAL VIRIATO DE AZEVEDO,RJ,SAO JOAO DE MERITI,Estadual,Urbana,28.0,De 1 a 30 alunos,22.0,78.57142857142857,0.0,80% ou mais,Médio Alto,Maior que 50%,56.5,92.5,7.5,0.0,,527.5318181818183,4.545454545454546,68.18181818181817,27.27272727272727,0.0,0.0
3.3092478E7,CE PEDRO ALVARES CABRAL,RJ,SAO JOAO DE MERITI,Estadual,Urbana,184.0,Mais que 90 alunos,105.0,57.065217391304344,2.0,De 60% a 80%,Médio,Maior que 50%,84.3,94.3,2.4,3.3,601.2833333333333,527.9352380952381,9.523809523809524,54.285714285714285,35.23809523809524,0.9523809523809524,0.0
3.3092516E7,CE PROFESSORA SANDRA MARIA SANTOS DE SOUSA,RJ,SAO JOAO DE MERITI,Estadual,Urbana,29.0,De 1 a 30 alunos,20.0,68.96551724137932,3.0,80% ou mais,Médio,Até 50%,41.9,81.7,13.7,4.6,,510.77,20.0,45.0,35.0,0.0,0.0
3.3092532E7,CE VERA CRUZ,RJ,SAO JOAO DE MERITI,Estadual,Urbana,95.0,Mais que 90 alunos,54.0,56.84210526315789,0.0,De 60% a 80%,Médio,Maior que 50%,70.6,86.9,12.0,1.1,580.82,538.0777777777778,9.25925925925926,44.44444444444444,46.2962962962963,0.0,0.0
3.3092796E7,CIEP 179 PROFESSOR CLAUDIO GAMA,RJ,SAO JOAO DE MERITI,Estadual,Urbana,154.0,Mais que 90 alunos,108.0,70.12987012987013,1.0,80% ou mais,Médio,Maior que 50%,76.5,75.5,19.0,5.5,613.7366666666668,551.1314814814815,2.7777777777777777,42.592592592592595,53.70370370370371,0.9259259259259258,0.0
3.309318E7,CE DUQUE COSTA,RJ,SAO JOAO DE MERITI,Estadual,Urbana,78.0,De 61 a 90 alunos,45.0,57.692307692307686,0.0,De 60% a 80%,Médio Alto,Maior que 50%,67.3,73.4,16.5,10.1,552.4866666666666,523.1488888888889,8.88888888888889,60.0,31.11111111111111,0.0,0.0
3.3093199E7,CE GOVERNADOR ROBERTO SILVEIRA,RJ,SAO JOAO DE MERITI,Estadual,Urbana,63.0,De 61 a 90 alunos,50.0,79.36507936507937,0.0,De 60% a 80%,Médio Alto,Maior que 50%,69.7,82.8,16.3,0.9,559.8966666666668,517.732,18.0,48.0,34.0,0.0,0.0
3.3093458E7,CE HILTON GAMA,RJ,SAO JOAO DE MERITI,Estadual,Urbana,190.0,Mais que 90 alunos,130.0,68.42105263157895,0.0,De 60% a 80%,Médio Alto,Maior que 50%,71.1,85.9,8.1,6.0,609.2333333333333,534.7815384615385,10.76923076923077,45.38461538461539,42.30769230769231,1.5384615384615385,0.0
3.3104271E7,CIEP 397 PAULO PONTES,RJ,SAO JOAO DE MERITI,Estadual,Urbana,110.0,Mais que 90 alunos,60.0,54.54545454545454,0.0,80% ou mais,Médio Alto,Maior que 50%,69.2,86.1,7.5,6.4,570.8033333333334,513.5849999999999,20.0,45.0,35.0,0.0,0.0
3.3104301E7,CIEP 400 OSWALD DE ANDRADE,RJ,SAO JOAO DE MERITI,Estadual,Urbana,77.0,De 61 a 90 alunos,52.0,67.53246753246754,0.0,De 60% a 80%,Médio,Maior que 50%,69.6,70.9,15.2,13.9,556.0233333333333,515.3461538461538,13.461538461538462,59.61538461538461,26.923076923076923,0.0,0.0
3.3104344E7,CIEP 169 MARIA AUGUSTA CORREIA,RJ,SAO JOAO DE MERITI,Estadual,Urbana,215.0,Mais que 90 alunos,175.0,81.3953488372093,0.0,De 60% a 80%,Médio Alto,Maior que 50%,81.4,83.7,13.8,2.5,591.3483870967743,509.2468571428572,18.285714285714285,53.714285714285715,27.42857142857143,0.5714285714285714,0.0
3.3104352E7,CIEP 170 GREGORIO BEZERRA,RJ,SAO JOAO DE MERITI,Estadual,Urbana,42.0,De 31 a 60 alunos,28.0,66.66666666666666,1.0,80% ou mais,Médio,Maior que 50%,69.2,90.7,6.3,3.0,,521.9571428571429,10.714285714285714,53.57142857142857,35.714285714285715,0.0,0.0
3.3104379E7,CIEP 175 JOSE LINS DO REGO,RJ,SAO JOAO DE MERITI,Estadual,Urbana,160.0,Mais que 90 alunos,97.0,60.62499999999999,0.0,80% ou mais,Médio Alto,Maior que 50%,63.2,77.1,16.6,6.3,606.7933333333333,536.1752577319587,13.402061855670103,40.20618556701031,45.36082474226804,1.0309278350515463,0.0
3.3092095E7,CENTRO EDUCACIONAL FLUMINENSE DE VILAR,RJ,SAO JOAO DE MERITI,Privada,Urbana,58.0,De 31 a 60 alunos,43.0,74.13793103448276,0.0,80% ou mais,Médio Alto,Maior que 50%,66.7,91.9,7.0,1.1,604.1033333333332,572.4906976744187,0.0,39.53488372093023,51.162790697674424,9.30232558139535,0.0
3.3092346E7,COLEGIO SANTA MARIA,RJ,SAO JOAO DE MERITI,Privada,Urbana,117.0,Mais que 90 alunos,99.0,84.61538461538461,1.0,80% ou mais,Alto,Maior que 50%,92.0,84.8,15.2,0.0,647.0333333333334,598.1343434343434,1.0101010101010102,11.11111111111111,76.76767676767676,11.11111111111111,0.0
3.3092834E7,INST MARTIN LUTHER KING,RJ,SAO JOAO DE MERITI,Privada,Urbana,103.0,Mais que 90 alunos,68.0,66.01941747572816,0.0,80% ou mais,Médio Alto,Até 50%,39.0,88.6,10.5,0.9,598.84,548.9264705882354,4.411764705882353,39.705882352941174,54.41176470588235,1.4705882352941175,0.0
3.3092982E7,CENTRO EDUC JOSE DE ANCHIETA,RJ,SAO JOAO DE MERITI,Privada,Urbana,32.0,De 31 a 60 alunos,26.0,81.25,0.0,80% ou mais,Alto,Maior que 50%,78.9,92.1,7.9,0.0,,586.4307692307692,0.0,19.230769230769234,76.92307692307693,3.8461538461538463,0.0
3.3104387E7,CENTRO EDUCACIONAL FLUMINENSE DE MERITI,RJ,SAO JOAO DE MERITI,Privada,Urbana,78.0,De 61 a 90 alunos,47.0,60.256410256410255,0.0,De 60% a 80%,Alto,Maior que 50%,61.3,90.9,7.3,1.8,595.73,556.931914893617,6.382978723404255,31.914893617021278,55.319148936170215,6.382978723404255,0.0
3.3142815E7,COLEGIO ANTONIO CARLOS FERREIRA,RJ,SAO JOAO DE MERITI,Privada,Urbana,34.0,De 31 a 60 alunos,27.0,79.41176470588235,0.0,80% ou mais,Médio Alto,Até 50%,48.6,94.3,4.6,1.1,,552.3037037037037,7.4074074074074066,33.33333333333333,55.55555555555556,3.7037037037037033,0.0
3.3143145E7,CENTRO EDUCACIONAL COLUMBIA 2000 LTDA,RJ,SAO JOAO DE MERITI,Privada,Urbana,17.0,De 1 a 30 alunos,10.0,58.82352941176471,0.0,De 40% a 60%,Médio Alto,Maior que 50%,61.5,75.0,16.7,8.3,,562.5,10.0,20.0,70.0,0.0,0.0
3.3158401E7,COLEGIO DE APLICACAO PROF JOSE DE SOUZA HERDY - UNIDADE SAO JOAO DE MERITI,RJ,SAO JOAO DE MERITI,Privada,Urbana,42.0,De 31 a 60 alunos,39.0,92.85714285714286,0.0,De 60% a 80%,Alto,Maior que 50%,78.6,97.8,2.2,0.0,612.53,591.1820512820514,0.0,23.076923076923077,58.97435897435898,17.94871794871795,0.0
